condition,target,source,lag,n_subjects,n_groups,n_missing,median,mean,n_positive,fraction_positive,ci_low,ci_high,ci_status,estimand,is_synthetic,synthetic_notice,protocol_id
non_speaking,left_brow,jaw,1,30,15,0,-4.0240876478032494e-05,-6.695775343530238e-05,14,0.4666666666666667,-0.0001999435149668,9.888650248449702e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,jaw,2,30,15,0,-6.674472675353201e-06,-4.293939754290655e-05,15,0.5,-0.0002234514633097,6.137028881714407e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,jaw,3,30,15,0,4.510218269682061e-05,-1.4629025673742915e-06,15,0.5,-0.00023324498303075,0.0001324733859256,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,jaw,4,30,15,0,0.00012171503404722317,6.515540508486238e-05,17,0.5666666666666667,-0.00021637545428655,0.00022783924295994998,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,jaw,5,30,15,0,0.00022554541124785002,0.00016055859967793062,18,0.6,-0.00016291935172909998,0.00034748174806870005,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,jaw,6,30,15,0,0.00034853780388145,0.00027790337522065275,18,0.6,-7.368612009451799e-05,0.00048107090215580004,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,jaw,7,30,15,0,0.000468710424149,0.00039608642300287115,21,0.7,3.459364398792058e-05,0.0006049766057188,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,jaw,8,30,15,0,0.00055452712854205,0.00048389269988125466,21,0.7,0.000132303204566,0.0006870602268164499,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,jaw,9,30,15,0,0.00057781660987225,0.0005128297983023549,22,0.7333333333333333,0.00018935184689524998,0.00069975294669315,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,jaw,10,30,15,0,0.0005284224373314,0.0004718628083690326,24,0.8,0.00019033194899745,0.00063454664624415,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,jaw,11,30,15,0,0.0004203786562406,0.00037381357097641125,22,0.7333333333333333,0.00014203149051295,0.0005077498594694,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,jaw,12,30,15,0,0.00028479229397655,0.0002485273691089968,21,0.7,6.801530334217456e-05,0.000352837055469,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,jaw,13,30,15,0,0.00015456572790455,0.0001278488509473088,19,0.6333333333333333,-5.136910584208065e-06,0.000204695254631,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,jaw,14,30,15,0,5.134617930634914e-05,3.272714605890684e-05,18,0.6,-5.995083869772414e-05,8.628152471708674e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,jaw,15,30,15,0,-1.8497098533944156e-05,-3.077152174569115e-05,14,0.4666666666666667,-9.186861482237936e-05,4.533700590900972e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_cheek,1,30,15,0,-0.00016233997164379998,-0.0001289035348635599,11,0.36666666666666664,-0.000211753678378,3.411723897946703e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_cheek,2,30,15,0,-0.0001993545144306,-0.0001539686008893428,11,0.36666666666666664,-0.0002664276369744,6.731235663885162e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_cheek,3,30,15,0,-0.0002580710564108,-0.00019979438986425169,11,0.36666666666666664,-0.00034419465053365,8.433598383095296e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_cheek,4,30,15,0,-0.0003468734797887,-0.00027608854256940533,11,0.36666666666666664,-0.00045148229776585,6.902643836449946e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_cheek,5,30,15,0,-0.00046909767281279996,-0.0003877660328877855,11,0.36666666666666664,-0.0005892928308636999,8.769846985607135e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_cheek,6,30,15,0,-0.0006154655058176,-0.0005270658170289313,8,0.26666666666666666,-0.000746106109836,-9.606936341408209e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_cheek,7,30,15,0,-0.00075976950031865,-0.0006688798418104164,5,0.16666666666666666,-0.000894089881411,-0.00022574343461149998,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_cheek,8,30,15,0,-0.0008640672760167,-0.0007756675872279976,4,0.13333333333333333,-0.0009947078800351,-0.00034467113361310003,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_cheek,9,30,15,0,-0.0008942422462633001,-0.0008129106063382741,0,0.0,-0.0010144374043142002,-0.00041637472646485004,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_cheek,10,30,15,0,-0.0008377153259673999,-0.0007669303887481267,0,0.0,-0.0009423241439446,-0.0004218154078142,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_cheek,11,30,15,0,-0.0007109799427853,-0.0006527032762386966,0,0.0,-0.0007971035369081501,-0.00036857290254345,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_cheek,12,30,15,0,-0.00055111621015565,-0.0005057302966143874,0,0.0,-0.0006181893326994499,-0.00028444933908615,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_cheek,13,30,15,0,-0.0003974456829509,-0.0003640092461706237,0,0.0,-0.0004468593896851,-0.0002009884723276,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_cheek,14,30,15,0,-0.0002758381041855,-0.00025253619921046045,0,0.0,-0.00031027459352645,-0.00013892676749955002,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_cheek,15,30,15,0,-0.0001938693744741,-0.00017850781195353292,0,0.0,-0.00021657130740914999,-0.0001036118585957,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_eyelid,1,30,15,0,-0.000186745839329,-0.0001435929244694632,10,0.3333333333333333,-0.00025502773759085,-3.504930144705839e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_eyelid,2,30,15,0,-0.0002286952326368,-0.0001701203768368162,10,0.3333333333333333,-0.00032137964010844997,-2.2785553981011664e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_eyelid,3,30,15,0,-0.00028790694281405,-0.00021269533918805294,10,0.3333333333333333,-0.00040691607773829996,-2.3513681878007563e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_eyelid,4,30,15,0,-0.00036900948039335,-0.00027765475891874925,10,0.3333333333333333,-0.0005135622601479,-4.786790717709993e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_eyelid,5,30,15,0,-0.00047257206515285,-0.00036760581662173824,10,0.3333333333333333,-0.0006386626925519499,-0.00010358154508146056,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_eyelid,6,30,15,0,-0.00058986688383935,-0.00047577864324782734,8,0.26666666666666666,-0.0007703914593469,-0.00018880959333877128,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_eyelid,7,30,15,0,-0.00070009290671085,-0.0005827911224030663,7,0.23333333333333334,-0.00088570234996865,-0.0002877389643461,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_eyelid,8,30,15,0,-0.0007745737071201,-0.0006604854665285905,5,0.16666666666666666,-0.0009550982826277,-0.00037351641661955,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_eyelid,9,30,15,0,-0.00078844714333195,-0.0006834808948008243,4,0.13333333333333333,-0.00095453777073105,-0.00041945662326054996,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_eyelid,10,30,15,0,-0.00073369649798105,-0.0006423417765064868,2,0.06666666666666667,-0.0008782492777357,-0.0004125549247648,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_eyelid,11,30,15,0,-0.0006244104261596,-0.0005491988225335717,2,0.06666666666666667,-0.0007434195610839,-0.0003600171652235,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_eyelid,12,30,15,0,-0.0004900480995822,-0.0004314732437821922,2,0.06666666666666667,-0.00058273250705385,-0.00028413842092635,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_eyelid,13,30,15,0,-0.00036142532385529996,-0.00031827240899571466,2,0.06666666666666667,-0.0004297072221171,-0.00020972878597330002,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_eyelid,14,30,15,0,-0.00025881923263655,-0.0002287458989239646,0,0.0,-0.0003064049940999,-0.00015310167864015,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,left_eyelid,15,30,15,0,-0.0001883171373273,-0.00016849157385839334,0,0.0,-0.00021968760470295,-0.0001186238304074627,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,mouth,1,30,15,0,-1.997061656010702e-05,-4.9193862177283155e-05,14,0.4666666666666667,-0.00012202080725515002,0.00010853039758165,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,mouth,2,30,15,0,1.1694970986610587e-05,-2.7972045797886787e-05,16,0.5333333333333333,-0.00012682580388524999,0.00018611953530635,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,mouth,3,30,15,0,4.976217219122966e-05,-1.1712855642434206e-06,16,0.5333333333333333,-0.0001281020234835,0.0002737277460725,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,mouth,4,30,15,0,9.331964139700074e-05,3.145402993992626e-05,16,0.5333333333333333,-0.00012272061399985,0.00036535629046990003,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,mouth,5,30,15,0,0.0001398940149936,6.881064849749994e-05,17,0.5666666666666667,-0.00010833546646795,0.00045246315269385003,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,mouth,6,30,15,0,0.0001845127550416,0.00010725195614339144,18,0.6,-8.528887356958883e-05,0.0005242454165634,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,mouth,7,30,15,0,0.0002195199752006,0.00014008295767081513,18,0.6,-5.788120375669215e-05,0.0005688219468808499,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,mouth,8,30,15,0,0.00023621821367785,0.0001589574147796423,18,0.6,-3.358341493333271e-05,0.0005759508751996001,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,mouth,9,30,15,0,0.0002283177423845,0.00015723437588838248,18,0.6,-1.991173907714026e-05,0.0005408868800847501,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,mouth,10,30,15,0,0.0001954074211992,0.00013354180974219247,18,0.6,-2.06328341976229e-05,0.00046744407027219997,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,mouth,11,30,15,0,0.00014396046237905,9.302700462359474e-05,18,0.6,-3.390373329570026e-05,0.0003679260362603,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,mouth,12,30,15,0,8.485615480909861e-05,4.518913802459211e-05,18,0.6,-5.3664620062786415e-05,0.00025928071912884997,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,mouth,13,30,15,0,2.892786321097773e-05,-2.953824062197722e-07,16,0.5333333333333333,-7.312232748414062e-05,0.00015742887735275,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,mouth,14,30,15,0,-1.6691570940892322e-05,-3.7057296418995606e-05,14,0.4666666666666667,-8.78105081017779e-05,7.286098636068682e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,mouth,15,30,15,0,-4.966582131211766e-05,-6.30917350107817e-05,10,0.3333333333333333,-9.655031426524484e-05,9.370862999438269e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,right_brow,1,30,15,0,-0.00011206579505735,-0.00011182736441052043,11,0.36666666666666664,-0.0003019021624664,-2.2119097096978593e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,right_brow,2,30,15,0,-0.0001205572801713,-0.00012023363944390517,13,0.43333333333333335,-0.0003782371584083,1.5344691313302194e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,right_brow,3,30,15,0,-0.00012919606873760002,-0.00012878050581769835,14,0.4666666666666667,-0.0004600635817628,2.7572840534900375e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,right_brow,4,30,15,0,-0.00013507412808175001,-0.00013456937039841668,14,0.4666666666666667,-0.0005369577210405,5.534303299465542e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,right_brow,5,30,15,0,-0.00013558945206459998,-0.00013500948729016558,14,0.4666666666666667,-0.0005973522642999,8.319918558326615e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,right_brow,6,30,15,0,-0.0001299301060998,-0.0001292997400378736,14,0.4666666666666667,-0.0006318219766367,0.00010787215014894575,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,right_brow,7,30,15,0,-0.0001196721224653,-0.00011902400077063666,14,0.4666666666666667,-0.0006357008703741,0.0001248283521303,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,right_brow,8,30,15,0,-0.00010799600137459999,-0.00010736563531267667,14,0.4666666666666667,-0.0006098878719115,0.0001298062548741,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,right_brow,9,30,15,0,-9.80789967290057e-05,-9.749903195453371e-05,14,0.4666666666666667,-0.0005598418089643,0.0001207096409189,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,right_brow,10,30,15,0,-9.176721015848391e-05,-9.12624524751347e-05,14,0.4666666666666667,-0.0004936508031172,9.864995091791334e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,right_brow,11,30,15,0,-8.923597136281441e-05,-8.882040844285565e-05,14,0.4666666666666667,-0.000420103484388,6.753293790973678e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,right_brow,12,30,15,0,-8.952138744153801e-05,-8.91977467140566e-05,14,0.4666666666666667,-0.0003472012656784,3.25703618611747e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,right_brow,13,30,15,0,-9.132244600892903e-05,-9.108401536206864e-05,13,0.43333333333333335,-0.000281158813418,-1.3757480485272755e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,right_brow,14,30,15,0,-9.357077263581152e-05,-9.340460994588779e-05,11,0.36666666666666664,-0.0002258680333528,-3.0886778451162406e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,right_brow,15,30,15,0,-9.562852947085426e-05,-9.551898827442084e-05,8,0.26666666666666666,-0.0001828442589997,-5.4304693641086654e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,right_cheek,1,24,12,6,-0.0001560977778916,-0.00013002011809616772,8,0.3333333333333333,-0.00030391200958575,-5.3723804639272624e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,right_cheek,2,24,12,6,-0.00018347605845725,-0.00014807879347321929,8,0.3333333333333333,-0.00038411597663775003,-4.45157879763328e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,right_cheek,3,24,12,6,-0.0002223561103425,-0.00017690512242178307,8,0.3333333333333333,-0.00047998286488839994,-4.3927591135198545e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,right_cheek,4,24,12,6,-0.0002759152431083,-0.00022070883688820808,8,0.3333333333333333,-0.0005888379740605,-5.9189540032469554e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,right_cheek,5,24,12,6,-0.00034462809982065004,-0.0002811961363460167,8,0.3333333333333333,-0.00070417519949945,-9.561104142513514e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_brow,right_cheek,6,24,12,6,-0.0004227410683947,-0.00035379661042504214,8,0.3333333333333333,-0.0008135342670292499,-0.00015208341922474998,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
